price,beds,baths,sqft,pets,Kitchen,Features,Unique,Parking,term_length,latitude,longitude,postal_code,link
"$1,950",2 Beds,1 Bath,750 Sqft,"Dogs OK, Cats OK",Stainless Steel Appliances,,"Ceiling Fans, Granite Countertops, Off Street Parking, Pet Friendly",Garage,,41.894519,-87.6644357,60642,https://www.apartmentguide.com/rent/1452-W-Huron-St-Chicago-IL-LV2370167766/
"$1,400",Studio,1 Bath,350 Sqft,,Dishwasher,,,,,41.9977485,-87.6614263,60660,https://www.apartmentguide.com/rent/6345-N-Magnolia-Ave-Chicago-IL-LV2286889607/
"$4,100",2 Beds,2 Baths,"1,250 Sqft",,Dishwasher,,Outdoor Parking,,,41.9269,-87.66371,60614,https://www.apartmentguide.com/rent/1401-W-Altgeld-St-Chicago-IL-LV2392817962/
"$1,260",Studio,1 Bath,377 Sqft,Cats OK,"Refrigerator, Stove",Elevator,"Heat, Outdoor Parking, Pet Friendly",Garage,,41.9868456,-87.6577277,60660,https://www.apartmentguide.com/rent/5747-N-Winthrop-Ave-Chicago-IL-LV2386619583/
"$1,450",1 Bed,1 Bath,650 Sqft,"Dogs OK, Cats OK",Dishwasher,,"Outdoor Parking, Pet Friendly",,,42.014779,-87.665421,60626,https://www.apartmentguide.com/rent/1319-W-Sherwin-Ave-Chicago-IL-LV2394032640/
"$2,500",3 Beds,1 Bath,"1,200 Sqft","Dogs OK, Cats OK",,,"Heat, Pet Friendly, Private Yard",Garage,,41.7393074,-87.5553975,60617,https://www.apartmentguide.com/rent/8556-S-Muskegon-Ave-Chicago-IL-LV2387261152/
"$1,850",3 Beds,1 Bath,"1,000 Sqft",,Refrigerator,,,,,41.8574022,-87.7190897,60623,https://www.apartmentguide.com/rent/1652-S-Ridgeway-Ave-Chicago-IL-LV2351874569/
"$1,800",Studio,1 Bath,600 Sqft,,"Dishwasher, Stainless Steel Appliances",,"Heat, Quartz Countertops",,,41.9328341,-87.71338,60618,https://www.apartmentguide.com/rent/2839-N-Milwaukee-Ave-Chicago-IL-LV1754592800/
"$2,100",2 Beds,1.5 Baths,"1,000 Sqft",,,,,,12-Month,41.933893,-87.71925,60618,https://www.apartmentguide.com/rent/3650-W-George-St-1f-Chicago-IL-6109112/
$705,Studio,1 Bath,250 Sqft,,Microwave,"Office Center/Conference Room, On-Site Laundry","Heat, No_StorageSpace, No_WasherDryer",,,41.7967377,-87.6024072,60615,https://www.apartmentguide.com/rent/5445-S-Ingleside-Ave-Chicago-IL-LV2264713550/
$659,Studio,1 Bath,250 Sqft,,Microwave,"Office Center/Conference Room, On-Site Laundry","Heat, No_StorageSpace, No_WasherDryer",,,41.7967377,-87.6024072,60615,https://www.apartmentguide.com/rent/5445-S-Ingleside-Ave-Chicago-IL-LV2362724514/
$684,Studio,1 Bath,200 Sqft,,Microwave,Office Center/Conference Room,"Heat, No_StorageSpace",,,41.7967377,-87.6024072,60615,https://www.apartmentguide.com/rent/5445-S-Ingleside-Ave-Chicago-IL-LV2388909293/
"$1,900",2 Beds,1 Bath,965 Sqft,,,,Outdoor Parking,,12-Month,41.870139,-87.65292,60607,https://www.apartmentguide.com/rent/919-S-Carpenter-St-3n-Chicago-IL-6249732/
"$1,700",3 Beds,1 Bath,"1,350 Sqft",,,,Private Yard,,12-Month,41.747014,-87.59669,60619,https://www.apartmentguide.com/rent/1126-E-81st-Pl-1-Chicago-IL-6251205/
"$2,950",2 Beds,1 Bath,900 Sqft,,Stainless Steel Appliances,,Ceiling Fans,,,41.9277899,-87.6900077,60647,https://www.apartmentguide.com/rent/2535-N-Campbell-Ave-Chicago-IL-LV2243431556/
"$1,025",2 Beds,1 Bath,850 Sqft,,,,"Ceiling Fans, Smoke-Free",,,41.909319,-87.7543086,60639,https://www.apartmentguide.com/rent/5119-W-North-Ave-Chicago-IL-LV2413510114/
"$1,925",1 Bed,1 Bath,"1,000 Sqft",Cats OK,,,"Heat, Outdoor Parking, Pet Friendly, Private Yard, Shared Yard",,,41.952005,-87.6789438,60618,https://www.apartmentguide.com/rent/3848-N-Damen-Ave-Chicago-IL-LV2375230041/
"$1,495",2 Beds,1 Bath,900 Sqft,,Stainless Steel Appliances,,"Granite Countertops, Heat",,,41.9170617,-87.748471,60639,https://www.apartmentguide.com/rent/2005-N-Lamon-Ave-Chicago-IL-LV2253367417/
"$1,400",2 Beds,1 Bath,900 Sqft,,,,,,12-Month,41.701149,-87.5423,60617,https://www.apartmentguide.com/rent/10653-S-Mackinaw-Ave-2-Chicago-IL-6156736/
"$2,000",1 Bed,1.5 Baths,"1,200 Sqft",,Dishwasher,,,,12-Month,41.938031,-87.69804,60618,https://www.apartmentguide.com/rent/3112-N-California-Ave-1-Chicago-IL-6026556/
"$1,700",2 Beds,1 Bath,"1,000 Sqft",,,,,Garage,12-Month,41.798995,-87.73095,60632,https://www.apartmentguide.com/rent/5152-S-Kildare-Ave-1-Chicago-IL-6167931/
$980,3 Beds,1 Bath,950 Sqft,,,,,,,41.7658925,-87.5691603,60649,https://www.apartmentguide.com/rent/7104-S-Crandon-Ave-Chicago-IL-LV2283881299/
"$1,500",2 Beds,1 Bath,950 Sqft,,,,,,12-Month,41.902462,-87.71922,60651,https://www.apartmentguide.com/rent/3705-W-Division-St-2-Chicago-IL-6257817/
"$2,000",1 Bed,1 Bath,750 Sqft,,Dishwasher,,Tennis Courts,,,41.9810479,-87.6544889,60640,https://www.apartmentguide.com/rent/5445-N-Sheridan-Rd-Chicago-IL-LV2403312038/
"$1,900",2 Beds,1 Bath,"1,100 Sqft",,Refrigerator,Playground,,,,41.7936264,-87.7577453,60638,https://www.apartmentguide.com/rent/5432-Long-Ave-Chicago-IL-LV2347306099/
"$1,500",1 Bed,1 Bath,900 Sqft,,,,"Smoke-Free, Outdoor Parking",Garage,,41.9724394,-87.8451407,60656,https://www.apartmentguide.com/rent/5117-N-East-River-Rd-Chicago-IL-LV2393782351/
"$1,890",2 Beds,1 Bath,940 Sqft,,,,"Heat, Smoke-Free",,,41.9583418,-87.648168,60613,https://www.apartmentguide.com/rent/717-W-Buena-Ave-Chicago-IL-LV2367330851/
"$2,200",3 Beds,1.5 Baths,"1,300 Sqft",,Dishwasher,,"Outdoor Parking, Private Yard",,12-Month,41.974914,-87.84025,60656,https://www.apartmentguide.com/rent/8527-W-Berwyn-Ave-2-Chicago-IL-5946091/
"$1,685",1 Bed,1 Bath,715 Sqft,Cats OK,Stainless Steel Appliances,,Pet Friendly,,,41.974871,-87.678161,60640,https://www.apartmentguide.com/rent/1940-W-Winona-St-Chicago-IL-LV2376109443/
"$1,595",1 Bed,1 Bath,725 Sqft,,,"Elevator, On-Site Laundry","Heat, No_WasherDryer, Outdoor Parking",,,41.9912091,-87.6573038,60660,https://www.apartmentguide.com/rent/6006-N-Kenmore-Ave-Chicago-IL-LV2383163127/
"$1,800",3 Beds,1 Bath,900 Sqft,,,,,,,41.7440192,-87.6478109,60620,https://www.apartmentguide.com/rent/8236-S-Sangamon-St-Chicago-IL-LV2376561361/
"$1,700",2 Beds,1 Bath,"1,250 Sqft",,,,Outdoor Parking,,12-Month,41.91164,-87.74784,60639,https://www.apartmentguide.com/rent/4848-W-Wabansia-Ave-1-Chicago-IL-6189959/
"$1,750",2 Beds,1 Bath,"1,100 Sqft",,Stainless Steel Appliances,,Quartz Countertops,,,41.9583101,-87.7133238,60618,https://www.apartmentguide.com/rent/4224-N-Kimball-Ave-Chicago-IL-LV2378302981/
"$1,200",1 Bed,1 Bath,536 Sqft,,,,,,12-Month,41.904192,-87.75864,60651,https://www.apartmentguide.com/rent/5304-W-Potomac-Ave-2-Chicago-IL-6233291/
"$1,800",4 Beds,1 Bath,"1,300 Sqft",,Dishwasher,,,,12-Month,41.759412,-87.63365,60621,https://www.apartmentguide.com/rent/7414-S-Harvard-Ave-2nd-Chicago-IL-6012095/
"$2,997",3 Beds,1 Bath,"1,000 Sqft",,"Dishwasher, Stainless Steel Appliances",On-Site Laundry,"Heat, No_WasherDryer",,,41.9452836,-87.6452442,60657,https://www.apartmentguide.com/rent/620-W-Stratford-Pl-Chicago-IL-LV2392204686/
"$3,495",3 Beds,1 Bath,"1,300 Sqft",,,,Heat,,,41.9235722,-87.7066382,60647,https://www.apartmentguide.com/rent/2321-N-Kedzie-Blvd-Chicago-IL-LV2411947510/
"$1,300",1 Bed,1 Bath,600 Sqft,"Dogs OK, Cats OK",,,"Smoke-Free, Pet Friendly",,,41.7777374,-87.7678201,60638,https://www.apartmentguide.com/rent/5831-W-63rd-St-Chicago-IL-LV2364245928/
"$1,350",2 Beds,1 Bath,"1,000 Sqft","Dogs OK, Cats OK",,,Pet Friendly,,,41.7601418,-87.6427781,60621,https://www.apartmentguide.com/rent/7349-S-Emerald-Ave-Chicago-IL-LV2392899043/
"$1,800",3 Beds,1.5 Baths,"1,200 Sqft",,,,,,,41.8553412,-87.7257261,60623,https://www.apartmentguide.com/rent/1857-S-Komensky-Ave-Chicago-IL-LV2359275136/
"$1,250",2 Beds,1 Bath,850 Sqft,,,,Ceiling Fans,,,41.7716196,-87.6823146,60636,https://www.apartmentguide.com/rent/6710-S-Claremont-Ave-Chicago-IL-LV2409363355/
$950,1 Bed,1 Bath,700 Sqft,,,,,,,41.7716196,-87.6823146,60636,https://www.apartmentguide.com/rent/6710-S-Claremont-Ave-Chicago-IL-LV2383204786/
"$1,200",Studio,1 Bath,400 Sqft,,,,Heat,,,41.984792,-87.662283,60660,https://www.apartmentguide.com/rent/5662-N-Ridge-Ave-Chicago-IL-LV2305423396/
"$1,150",1 Bed,1 Bath,750 Sqft,,,,"Heat, Outdoor Parking, Private Yard",,,41.9621542,-87.7214305,60625,https://www.apartmentguide.com/rent/3720-W-Agatite-Ave-Chicago-IL-LV207437650/
"$1,395",2 Beds,1 Bath,"1,000 Sqft",,,,,,,41.7640786,-87.5660644,60649,https://www.apartmentguide.com/rent/7209-S-Yates-Blvd-Chicago-IL-LV1408790661/
"$1,600",2 Beds,1 Bath,950 Sqft,,Stainless Steel Appliances,,Granite Countertops,,,41.7542617,-87.653094,60620,https://www.apartmentguide.com/rent/1140-W-77th-St-Chicago-IL-LV2209404904/
"$1,200",2 Beds,1 Bath,"1,200 Sqft",,,,Outdoor Parking,,12-Month,41.693905,-87.62347,60628,https://www.apartmentguide.com/rent/11014-S-State-St-1r-Chicago-IL-6081681/
"$1,200",1 Bed,1 Bath,850 Sqft,,,On-Site Laundry,,,12-Month,41.9021,-87.7397,60651,https://www.apartmentguide.com/rent/1501-1503-N-Kolin_4316-4322-W-Lemoyne-Chicago-IL-6058637/
"$1,495",2 Beds,1 Bath,900 Sqft,,,,,,,41.917146,-87.7484669,60639,https://www.apartmentguide.com/rent/2007-N-Lamon-Ave-Chicago-IL-LV2350331983/
"$1,650",1 Bed,1 Bath,725 Sqft,,"Dishwasher, Stainless Steel Appliances",,Granite Countertops,,,41.9613732,-87.712943,60618,https://www.apartmentguide.com/rent/4409-N-Kimball-Ave-Chicago-IL-LV2408127348/
"$1,700",2 Beds,1 Bath,950 Sqft,,Stainless Steel Appliances,,Granite Countertops,,,41.7543444,-87.6529384,60620,https://www.apartmentguide.com/rent/7656-S-May-St-Chicago-IL-LV2413606688/
"$1,700",2 Beds,1 Bath,950 Sqft,,Stainless Steel Appliances,,Granite Countertops,,,41.7542604,-87.6531031,60620,https://www.apartmentguide.com/rent/1142-W-77th-St-Chicago-IL-LV2408009724/
"$1,500",2 Beds,1 Bath,"1,000 Sqft",,,,"Outdoor Parking, Private Yard",Garage,12-Month,41.674521,-87.62645,60628,https://www.apartmentguide.com/rent/12056-S-La-Salle-St-1-Chicago-IL-6227298/
"$1,325",Studio,1 Bath,450 Sqft,,,"Elevator, On-Site Laundry","Heat, No_WasherDryer, Outdoor Parking",,,41.9912091,-87.6573038,60660,https://www.apartmentguide.com/rent/6006-N-Kenmore-Ave-Chicago-IL-LV2407074465/
"$2,675",2 Beds,1 Bath,900 Sqft,,Stainless Steel Appliances,,Granite Countertops,,,41.9530771,-87.6653406,60613,https://www.apartmentguide.com/rent/3915-N-Janssen-Ave-Chicago-IL-LV2244048434/
"$1,200",2 Beds,1 Bath,"1,200 Sqft",,"Refrigerator, Stove",,Smoke-Free,,,41.8772418,-87.7413062,60644,https://www.apartmentguide.com/rent/4622-W-Jackson-Blvd-Chicago-IL-LV2311708476/
"$1,150",1 Bed,1 Bath,696 Sqft,,"Refrigerator, Stove",,Heat,,,41.7588064,-87.5630013,60649,https://www.apartmentguide.com/rent/7502-S-Kingston-Ave-Chicago-IL-LV2115404802/
"$1,700",2 Beds,1 Bath,"1,100 Sqft",,,,Heat,,,42.0147655,-87.6630065,60626,https://www.apartmentguide.com/rent/1209-W-Sherwin-Ave-Chicago-IL-LV2293636848/
"$1,595",Studio,1 Bath,400 Sqft,"Dogs OK, Cats OK",Dishwasher,On-Site Laundry,"Ceiling Fans, Heat, Pet Friendly, Quartz Countertops",,,41.9512747,-87.6666599,60613,https://www.apartmentguide.com/rent/3817-N-Greenview-Ave-Chicago-IL-LV2284994376/
"$1,545",Studio,1 Bath,400 Sqft,"Dogs OK, Cats OK",Dishwasher,On-Site Laundry,"Ceiling Fans, Heat, Pet Friendly, Quartz Countertops",,,41.9512747,-87.6666599,60613,https://www.apartmentguide.com/rent/3817-N-Greenview-Ave-Chicago-IL-LV2284989602/
"$2,675",2 Beds,1 Bath,900 Sqft,,,,,,,41.9438345,-87.6458287,60657,https://www.apartmentguide.com/rent/628-W-Roscoe-St-Chicago-IL-LV2243461973/
"$1,700",1 Bed,1 Bath,748 Sqft,"Dogs OK, Cats OK","Dishwasher, Stainless Steel Appliances",,"Ceiling Fans, Granite Countertops, Heat, New Appliances, Pet Friendly, Quartz Countertops",,,41.9680309,-87.6509257,60640,https://www.apartmentguide.com/rent/817-W-Lakeside-Pl-Chicago-IL-LV2061584667/
"$1,775",2 Beds,1 Bath,667 Sqft,,Stainless Steel Appliances,,"Green Space, Heat, Outdoor Parking, Quartz Countertops",,,41.8542974,-87.6695211,60608,https://www.apartmentguide.com/rent/1722-W-21st-St-Chicago-IL-LV2364268809/
"$1,300",Studio,1 Bath,600 Sqft,,,,Outdoor Parking,,,41.7132812,-87.6667002,60643,https://www.apartmentguide.com/rent/9915-S-Wood-St-Chicago-IL-LV469512006/
"$1,700",3 Beds,1 Bath,"1,900 Sqft",,"Refrigerator, Stove",,Outdoor Parking,,,41.874028,-87.7361586,60624,https://www.apartmentguide.com/rent/4421-W-Congress-Pkwy-Chicago-IL-LV2374057882/
"$2,000",Studio,1 Bath,"2,000 Sqft",,Dishwasher,,,,,41.8748908,-87.6283866,60605,https://www.apartmentguide.com/rent/531-S-Plymouth-Ct-Chicago-IL-LV2279322442/
"$1,200",2 Beds,1 Bath,710 Sqft,,,,"Heat, No_WasherDryer, Private Yard",,,41.7654728,-87.6118073,60619,https://www.apartmentguide.com/rent/7108-S-Rhodes-Ave-Chicago-IL-LV388028669/
"$1,200",1 Bed,1 Bath,700 Sqft,,Refrigerator,,,,,42.0172092,-87.6798295,60645,https://www.apartmentguide.com/rent/7417-N-Damen-Ave-Chicago-IL-LV2329185413/
"$3,950",2 Beds,2 Baths,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym, Hot Tub","Heat, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8916739,-87.6280719,60654,https://www.apartmentguide.com/rent/528-N-State-St-Chicago-IL-LV291266342/
"$5,500",3 Beds,3 Baths,,"Dogs OK, Cats OK","Dishwasher, Garbage Disposal, Microwave, Refrigerator, Stainless Steel Appliances, Stove","Office Center/Conference Room, Elevator, Gym","Heat, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8934635,-87.633634,60654,https://www.apartmentguide.com/rent/629-N-Wells-St-Chicago-IL-LV202438331/
"$2,300",1 Bed,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym, Hot Tub","Heat, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8916739,-87.6280719,60654,https://www.apartmentguide.com/rent/528-N-State-St-Chicago-IL-LV240580249/
"$5,000",3 Beds,2.5 Baths,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym","Outdoor Parking, Pet Friendly, Pool",Garage,,41.885585,-87.6159876,60601,https://www.apartmentguide.com/rent/190-N-Harbor-Dr-Chicago-IL-LV1248753727/
"$2,500",1 Bed,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym, Hot Tub","Heat, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8916739,-87.6280719,60654,https://www.apartmentguide.com/rent/528-N-State-St-Chicago-IL-LV242147782/
"$2,200",1 Bed,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym, Hot Tub","Heat, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8916739,-87.6280719,60654,https://www.apartmentguide.com/rent/528-N-State-St-Chicago-IL-LV240580248/
"$2,200",Studio,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym, Hot Tub","Heat, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8916751,-87.6280713,60654,https://www.apartmentguide.com/rent/528-N-State-St-Chicago-IL-LV202437653/
"$3,500",2 Beds,2 Baths,,"Dogs OK, Cats OK","Dishwasher, Garbage Disposal, Microwave, Refrigerator, Stove","Office Center/Conference Room, Conference Room, Elevator, Gym","Smoke-Free, Outdoor Parking, Pet Friendly",Garage,,41.8635874,-87.6269176,60605,https://www.apartmentguide.com/rent/1413-S-State-St-Chicago-IL-LV202256227/
"$1,500",2 Beds,1 Bath,795 Sqft,,,On-Site Laundry,"No_WasherDryer, Outdoor Parking",,,41.6937175,-87.6712778,60643,https://www.apartmentguide.com/rent/11021-S-Longwood-Dr-Chicago-IL-LV2398122556/
"$3,586",2 Beds,2 Baths,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym","Outdoor Parking, Pet Friendly, Pool",Garage,,41.890877,-87.6280355,60654,https://www.apartmentguide.com/rent/501-N-State-St-Chicago-IL-LV202437037/
"$4,500",2 Beds,2 Baths,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stainless Steel Appliances, Stove","Office Center/Conference Room, Elevator, Gym","Heat, Smoke-Free, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8872829,-87.6376636,60654,https://www.apartmentguide.com/rent/333-W-Wolf-Point-Plaza-Chicago-IL-LV202445152/
"$2,174",Studio,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Garbage Disposal, Microwave, Refrigerator, Stainless Steel Appliances, Stove",Gym,"Pet Friendly, Pool",,,41.88723,-87.6550764,60607,https://www.apartmentguide.com/rent/315-N-May-St-Chicago-IL-LV1696996149/
"$3,300",2 Beds,2 Baths,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym","Dog Park, Green Space, Outdoor Parking, Pet Friendly, Pool, Quartz Countertops",Garage,,41.8716053,-87.630865,60605,https://www.apartmentguide.com/rent/842-S-Clark-St-Chicago-IL-LV202257078/
"$1,300",2 Beds,1 Bath,900 Sqft,,,,,,12-Month,41.84349,-87.70844,60623,https://www.apartmentguide.com/rent/2633-S-Christiana-Ave-2-Chicago-IL-6250071/
"$2,600",1 Bed,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym","Dog Park, Green Space, Outdoor Parking, Pet Friendly, Pool, Quartz Countertops",Garage,,41.8716053,-87.630865,60605,https://www.apartmentguide.com/rent/842-S-Clark-St-Chicago-IL-LV541593518/
"$3,000",1 Bed,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym","Game Room, Granite Countertops, Outdoor Parking, Pet Friendly",Garage,,41.8909218,-87.6163449,60611,https://www.apartmentguide.com/rent/433-E-Illinois-St-Chicago-IL-LV202294352/
"$2,800",1 Bed,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Gas Stove, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym, Hot Tub","Outdoor Parking, Pet Friendly, Pool",Garage,,41.8934635,-87.633634,60654,https://www.apartmentguide.com/rent/629-N-Wells-St-Chicago-IL-LV202438327/
"$2,300",Studio,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Garbage Disposal, Gas Stove, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym","Game Room, Outdoor Parking, Pet Friendly, Pool, Quartz Countertops",Garage,,41.8861549,-87.6249891,60601,https://www.apartmentguide.com/rent/210-N-Michigan-Ave-Chicago-IL-LV202250211/
"$4,000",2 Beds,2 Baths,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym","Game Room, Outdoor Parking, Pet Friendly, Pool",Garage,,41.9022538,-87.6353565,60610,https://www.apartmentguide.com/rent/204-W-Hill-St-Chicago-IL-LV240580269/
"$2,800",1 Bed,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stainless Steel Appliances, Stove","Office Center/Conference Room, Elevator, Gym","Game Room, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8819644,-87.6492829,60607,https://www.apartmentguide.com/rent/850-W-Madison-St-Chicago-IL-LV240580459/
"$3,900",2 Beds,2 Baths,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stove","Office Center/Conference Room, Elevator, Gym, Hot Tub","Outdoor Parking, Pet Friendly, Pool",Garage,,41.8913983,-87.6353032,60654,https://www.apartmentguide.com/rent/221-W-Grand-Ave-Chicago-IL-LV358868110/
"$2,700",1 Bed,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stainless Steel Appliances, Stove","Office Center/Conference Room, Elevator, Gym","Heat, Smoke-Free, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8872829,-87.6376636,60654,https://www.apartmentguide.com/rent/333-W-Wolf-Point-Plaza-Chicago-IL-LV202445149/
"$2,900",1 Bed,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stainless Steel Appliances, Stove","Office Center/Conference Room, Elevator, Gym","Heat, Smoke-Free, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8872829,-87.6376636,60654,https://www.apartmentguide.com/rent/333-W-Wolf-Point-Plaza-Chicago-IL-LV240580642/
"$3,100",2 Beds,2 Baths,,"Dogs OK, Cats OK",Dishwasher,Gym,"Dog Park, Heat, Outdoor Parking, Pet Friendly",Garage,,41.8743043,-87.6309848,60605,https://www.apartmentguide.com/rent/600-S-Clark-St-Chicago-IL-LV771629863/
"$3,190",2 Beds,2 Baths,,"Dogs OK, Cats OK","Dishwasher, Garbage Disposal, Microwave, Refrigerator, Stove",Gym,"Dog Park, Outdoor Parking, Pet Friendly",,,41.886966,-87.6455278,60661,https://www.apartmentguide.com/rent/307-N-Union-Ave-Chicago-IL-LV2412699141/
"$3,477",2 Beds,2 Baths,,"Dogs OK, Cats OK","Dishwasher, Garbage Disposal, Microwave, Refrigerator, Stainless Steel Appliances, Stove",Gym,"Outdoor Parking, Pet Friendly, Pool, Quartz Countertops",,,41.8764204,-87.6470066,60661,https://www.apartmentguide.com/rent/413-S-Halsted-St-Chicago-IL-LV2376616027/
"$2,033",Studio,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Garbage Disposal, Microwave, Refrigerator, Stove",Gym,"Pet Friendly, Pool",,,41.895778,-87.653391,60642,https://www.apartmentguide.com/rent/745-N-Carpenter-St-Chicago-IL-LV1920806340/
"$2,250",1 Bed,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Garbage Disposal, Microwave, Refrigerator, Stove","Conference Room, Gym","Pet Friendly, Pool",,,41.8541146,-87.6251552,60616,https://www.apartmentguide.com/rent/2101-S-Wabash-Ave-Chicago-IL-LV1809638955/
"$2,200",Studio,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stainless Steel Appliances, Stove","Office Center/Conference Room, Elevator, Gym","Heat, Smoke-Free, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8872829,-87.6376636,60654,https://www.apartmentguide.com/rent/333-W-Wolf-Point-Plaza-Chicago-IL-LV202445148/
"$3,900",1 Bed,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stainless Steel Appliances, Stove","Office Center/Conference Room, Elevator, Gym","Heat, Smoke-Free, Outdoor Parking, Pet Friendly, Pool",Garage,,41.8872829,-87.6376636,60654,https://www.apartmentguide.com/rent/333-W-Wolf-Point-Plaza-Chicago-IL-LV541593491/
"$4,100",3 Beds,2 Baths,,,"Dishwasher, Microwave, Refrigerator, Stove",,"Smoke-Free, Outdoor Parking",,,41.9708975,-87.657265,60640,https://www.apartmentguide.com/rent/4863-N-Winthrop-Ave-Chicago-IL-LV2107147107/
"$2,600",1 Bed,1 Bath,,,Stainless Steel Appliances,"Elevator, Gym","Granite Countertops, Outdoor Parking, Pool, Private Yard",Garage,,41.8893165,-87.6407701,60654,https://www.apartmentguide.com/rent/400-N-Clinton-St-Chicago-IL-LV2326400430/
"$3,400",3 Beds,2.5 Baths,,"Dogs OK, Cats OK","Dishwasher, Microwave, Refrigerator, Stainless Steel Appliances",,"Granite Countertops, Outdoor Parking, Pet Friendly, Tennis Courts",Garage,,41.8927556,-87.6875587,60612,https://www.apartmentguide.com/rent/2417-W-Erie-St-Chicago-IL-LV2328833096/
"$4,200",3 Beds,2 Baths,,,,Elevator,Outdoor Parking,Garage,12-Month,41.851891,-87.67959,60608,https://www.apartmentguide.com/rent/2135-W-Cermak-Rd-4n-Ph-Chicago-IL-6247902/
"$2,899",1 Bed,1 Bath,,"Dogs OK, Cats OK","Dishwasher, Garbage Disposal, Microwave, Refrigerator, Stove","Gym, Hot Tub","Smoke-Free, Outdoor Parking, Pet Friendly, Pool",,,41.8880337,-87.6379764,60654,https://www.apartmentguide.com/rent/5-W-Wolf-Point-Plaza-Chicago-IL-LV2355233211/
